72.75, 129.99, 99966, 26.40, 6, 152.34, 113.762427608
72.75, 129.99, 99966, 26.40, 6, 152.34, 113.762427608
72.85, 120.34, 99984, 26.50, 6, 152.34, 112.247480055
73.73, 84.97, 100005, 26.60, 7, -100.00, 110.480320327
70.21, 102.22, 99996, 26.60, 7, -100.00, 111.237637701
73.73, 93.57, 99981, 26.60, 6, -100.00, 112.499955977
73.73, 93.57, 99981, 26.60, 6, -100.00, 112.499955977
73.73, 98.83, 99966, 26.60, 6, -100.00, 113.762427608
73.73, 93.57, 99981, 26.60, 6, -100.00, 112.499955977
73.73, 98.83, 99966, 26.60, 6, -100.00, 113.762427608
72.56, 134.60, 99963, 26.40, 6, 62.70, 114.01494034
72.56, 134.60, 99963, 26.40, 6, 62.70, 114.01494034
72.75, 129.99, 99966, 26.40, 6, 152.34, 113.762427608
72.75, 129.99, 99966, 26.40, 6, 152.34, 113.762427608
72.85, 120.34, 99984, 26.50, 6, 152.34, 112.247480055
73.73, 93.57, 99981, 26.60, 6, -100.00, 112.499955977
73.73, 98.83, 99966, 26.60, 6, -100.00, 113.762427608
72.56, 134.60, 99963, 26.40, 6, 62.70, 114.01494034
72.56, 134.60, 99963, 26.40, 6, 62.70, 114.01494034
72.75, 129.99, 99966, 26.40, 6, 152.34, 113.762427608
72.75, 129.99, 99966, 26.40, 6, 152.34, 113.762427608
72.85, 120.34, 99984, 26.50, 6, 152.34, 112.247480055
72.85, 135.71, 100014, 26.40, 6, 275.20, 109.723058138
72.85, 135.71, 100014, 26.40, 6, 275.20, 109.723058138
72.66, 138.11, 100017, 26.50, 6, 534.18, 109.470649669
72.85, 144.68, 100032, 26.40, 6, -100.00, 108.208699273
72.85, 144.68, 100032, 26.40, 6, -100.00, 108.208699273
72.75, 129.39, 100068, 26.50, 6, -100.00, 105.180643352
72.75, 129.39, 100068, 26.50, 6, -100.00, 105.180643352
72.56, 131.79, 100079, 26.50, 6, -73.44, 104.255579979
72.56, 114.77, 100091, 26.50, 6, -20.31, 103.246513826
72.56, 114.77, 100091, 26.50, 6, -20.31, 103.246513826
72.56, 136.97, 100112, 26.50, 6, 3.76, 101.480883742
72.95, 83.85, 100115, 26.50, 6, -58.50, 101.228675354
72.95, 83.85, 100115, 26.50, 6, -58.50, 101.228675354
72.56, 86.01, 100130, 26.40, 6, -58.50, 99.967725197
72.56, 86.01, 100130, 26.40, 6, -58.50, 99.967725197
72.85, 100.93, 100148, 26.40, 6, -100.00, 98.4547868883
72.66, 107.63, 100172, 26.50, 6, -100.00, 96.4378782752
72.66, 107.63, 100172, 26.50, 6, -100.00, 96.4378782752
72.85, 103.38, 100187, 26.50, 6, -100.00, 95.177509076
72.85, 103.38, 100187, 26.50, 6, -100.00, 95.177509076
72.66, 134.52, 100196, 26.50, 6, -100.00, 94.4213608955
72.66, 267.11, 100202, 26.50, 6, -100.00, 93.9172926609
72.66, 267.11, 100202, 26.50, 6, -100.00, 93.9172926609
72.56, 223.86, 100238, 26.50, 6, 535.84, 90.8933963762
72.56, 223.86, 100238, 26.50, 6, 535.84, 90.8933963762
72.66, 141.79, 100256, 26.50, 6, 535.84, 89.3817779795
72.66, 112.62, 100265, 26.50, 6, 233.69, 88.6260511863
72.66, 112.62, 100265, 26.50, 6, 233.69, 88.6260511863
72.66, 51.27, 100287, 26.50, 6, -34.42, 86.7789502339
72.85, 67.11, 100304, 26.50, 6, -34.42, 85.3518696552
72.85, 67.11, 100304, 26.50, 6, -34.42, 85.3518696552
72.75, 57.15, 100313, 26.50, 6, 429.59, 84.5964356915
72.75, 57.15, 100313, 26.50, 6, 429.59, 84.5964356915
72.56, 305.85, 100336, 26.50, 6, 68.51, 82.6661315271
72.56, 185.22, 100360, 26.50, 6, -8.69, 80.6522830425
72.56, 185.22, 100360, 26.50, 6, -8.69, 80.6522830425
72.56, 154.49, 100366, 26.50, 7, 482.71, 80.1488818511
72.95, 121.78, 100375, 26.50, 6, -16.99, 79.3938257506
72.95, 121.78, 100375, 26.50, 6, -16.99, 79.3938257506
72.95, 286.20, 100390, 26.50, 6, -100.00, 78.1355207253
72.95, 286.20, 100390, 26.50, 6, -100.00, 78.1355207253
72.85, 247.06, 100408, 26.50, 6, -100.00, 76.6257556289
72.85, 76.34, 100414, 26.50, 6, 374.80, 76.1225492966
72.85, 76.34, 100414, 26.50, 6, 374.80, 76.1225492966
72.66, 59.95, 100411, 26.50, 6, 168.95, 76.3741494194
72.66, 59.95, 100411, 26.50, 6, 168.95, 76.3741494194
72.66, 179.71, 100414, 26.50, 6, -65.97, 76.1225492966
72.56, 267.84, 100423, 26.50, 6, -100.00, 75.3677854453
72.56, 267.84, 100423, 26.50, 6, -100.00, 75.3677854453
72.75, 147.36, 100420, 26.50, 6, -100.00, 75.6193673099
72.66, 70.07, 100402, 26.50, 6, -100.00, 77.1289863093
72.66, 70.07, 100402, 26.50, 6, -100.00, 77.1289863093
72.85, 93.34, 100396, 26.50, 6, -100.00, 77.6322413406
72.85, 93.34, 100396, 26.50, 6, -100.00, 77.6322413406
72.66, 192.53, 100393, 26.50, 6, -100.00, 77.8838779886
72.66, 246.43, 100399, 26.50, 6, 17.87, 77.3806107809
72.66, 246.43, 100399, 26.50, 6, 17.87, 77.3806107809
72.56, 174.40, 100381, 26.50, 6, -100.00, 78.8904854708
72.66, 72.58, 100396, 26.50, 6, 535.84, 77.6322413406
72.66, 72.58, 100396, 26.50, 6, 535.84, 77.6322413406
72.66, 19.47, 100396, 26.50, 6, 348.24, 77.6322413406
72.66, 19.47, 100396, 26.50, 6, 348.24, 77.6322413406
72.75, 20.96, 100399, 26.50, 6, 536.67, 77.3806107809
72.66, 86.30, 100408, 26.50, 6, -100.00, 76.6257556289
72.66, 86.30, 100408, 26.50, 6, -100.00, 76.6257556289
72.75, 0.14, 100426, 26.50, 6, -100.00, 75.116209666
